Date,Open,High,Low,Close,Adj Close,Volume
5/22/22,29.86557,32.379467,29.155628,31.807362,31.807362,686538817
5/23/22,31.800968,32.826908,28.822453,29.026232,29.026232,797628131
5/24/22,29.031141,29.570704,27.14426,29.025648,29.025648,690433536
5/25/22,29.02676,29.545095,27.220064,27.225376,27.225376,588423056
5/26/22,27.231089,27.908398,23.16572,23.55003,23.55003,1007507776
5/27/22,23.526791,23.694609,21.472317,22.418623,22.418623,964035111
5/28/22,23.052553,25.58057,22.24976,24.839766,24.839766,708263415
5/29/22,24.828331,26.899525,23.864874,26.12007,26.12007,700836372
5/30/22,26.11573,28.286386,25.402092,27.632151,27.632151,962074891
5/31/22,27.632057,29.005333,25.686506,26.389933,26.389933,968753831
6/1/22,26.398451,26.941069,23.46324,23.800512,23.800512,708368730
6/2/22,23.791088,24.83127,22.77034,24.677284,24.677284,616496656
6/3/22,24.676199,24.676199,22.625637,23.005442,23.005442,463049567
6/4/22,23.012011,24.532394,22.250559,24.53233,24.53233,376343138
6/5/22,24.537945,25.093321,23.991993,24.164183,24.164183,406213321
6/6/22,24.178167,27.658611,24.101601,25.988592,25.988592,829054125
6/7/22,25.997995,26.148342,23.243448,24.635429,24.635429,923434174
6/8/22,24.638992,25.355801,23.801296,24.500254,24.500254,502590526
6/9/22,24.502052,25.290854,23.782642,24.41066,24.41066,649339432
6/10/22,24.408443,24.810061,22.076071,22.076071,22.076071,523963516
6/11/22,22.073299,22.945623,19.792168,19.798967,19.798967,527494613
6/12/22,19.811354,20.110418,17.387442,17.387442,17.387442,749203981
6/13/22,17.368422,17.388618,14.685199,16.019936,16.019936,1277521632
6/14/22,16.034414,17.175051,14.752679,16.540352,16.540352,919054943
6/15/22,16.55459,18.404819,14.642708,18.211996,18.211996,1022663545
6/16/22,18.225033,18.631592,15.558668,15.732276,15.732276,619516632
6/17/22,15.740184,16.615089,15.555295,16.009447,16.009447,400140809
6/18/22,16.004957,16.270592,13.850876,14.841097,14.841097,500837078
6/19/22,14.836597,16.305079,13.791519,16.189737,16.189737,510905367
6/20/22,16.187471,17.815638,15.394444,17.137867,17.137867,561797222
6/21/22,17.138416,18.419132,16.681356,16.855997,16.855997,496486132
6/22/22,16.878651,17.334154,16.039991,16.075989,16.075989,417581511
6/23/22,16.074768,18.341928,16.074768,18.290051,18.290051,482575281
6/24/22,18.289646,20.894615,18.049885,20.548855,20.548855,671893666
6/25/22,20.531385,21.471905,19.929596,21.366358,21.366358,476329358
6/26/22,21.360434,21.754389,19.686428,19.692432,19.692432,413767908
6/27/22,19.698818,21.307104,19.230421,19.317566,19.317566,433026595
6/28/22,19.309025,20.478727,18.058535,18.120983,18.120983,490803290
6/29/22,18.12002,18.62767,17.274876,17.598017,17.598017,445376603
6/30/22,17.646538,17.757915,15.865857,16.929367,16.929367,453151312
7/1/22,16.954094,17.589338,15.851208,16.08592,16.08592,490786364
7/2/22,16.09469,16.5777,16.003845,16.336136,16.336136,224974289
7/3/22,16.33606,16.754839,15.868222,16.660402,16.660402,242175995
7/4/22,16.659096,17.997477,16.342636,17.939966,17.939966,430020105
7/5/22,17.931311,18.521444,16.733545,18.06473,18.06473,552533388
7/6/22,18.070461,19.314547,17.866474,19.147266,19.147266,618966978
7/7/22,19.148632,20.512655,18.908096,20.233839,20.233839,607400823
7/8/22,20.229746,20.954735,19.476763,19.797907,19.797907,593859102
7/9/22,19.793236,20.210287,19.618938,19.918478,19.918478,299142386
7/10/22,19.91876,19.950907,18.801954,19.152054,19.152054,323970529
7/11/22,19.148373,19.148994,17.374077,17.374582,17.374582,338348658
7/12/22,17.377901,18.030212,16.845411,16.845411,16.845411,393620758
7/13/22,16.847956,18.87529,16.618168,18.809504,18.809504,636332384
7/14/22,18.807674,19.840776,17.831659,19.729874,19.729874,678776743
7/15/22,19.732195,20.156277,19.134331,19.386038,19.386038,538489864
7/16/22,19.377707,21.338848,18.765993,21.211493,21.211493,592225952
7/17/22,21.218258,22.000959,20.603933,20.605005,20.605005,502164784
7/18/22,20.607471,24.089714,20.607471,24.089714,24.089714,989322171
7/19/22,24.077263,26.102116,23.126982,24.737207,24.737207,1150854169
7/20/22,24.734598,26.110579,23.500038,23.597717,23.597717,1068333684
7/21/22,23.599216,25.387632,22.746662,25.043924,25.043924,759273174
7/22/22,25.044682,25.459942,23.658449,23.715851,23.715851,639197881
7/23/22,23.701822,24.606895,22.893108,23.646006,23.646006,467200887
7/24/22,23.648069,24.43215,23.32,23.866123,23.866123,424883178
7/25/22,23.863323,23.863323,20.975677,20.975677,20.975677,586670563
7/26/22,20.975515,20.975515,19.601055,20.668285,20.668285,443604588
7/27/22,20.672237,23.418182,20.245287,23.418182,23.418182,753238649
