Date,Open,High,Low,Close,Volume
2023-08-18,0.016566000878810883,0.016757000237703323,0.011191999539732933,0.012066000141203403,81433
2023-08-19,0.012067999690771103,0.014786000363528728,0.008944000117480755,0.008944000117480755,63252
2023-08-20,0.008945000357925892,0.012625000439584255,0.007796999998390675,0.010095999576151371,41967
2023-08-21,0.010095999576151371,0.012253999710083008,0.007792000193148851,0.009327000007033348,31169
2023-08-22,0.009328999556601048,0.011436999775469303,0.008810999803245068,0.011436999775469303,36029
2023-08-23,0.011436999775469303,0.01728999987244606,0.011436999775469303,0.016513999551534653,50700
2023-08-24,0.016516000032424927,0.019283000379800797,0.009522000327706337,0.010401999577879906,56227
2023-08-25,0.010400000028312206,0.09794899821281433,0.008867999538779259,0.08521199971437454,2599072
2023-08-26,0.08521199971437454,0.1226700022816658,0.06883899867534637,0.09990999847650528,1500040
2023-08-27,0.09990999847650528,0.15663599967956543,0.07607799768447876,0.08620399981737137,1009882
2023-08-28,0.08628900349140167,0.08659899979829788,0.031136000528931618,0.04466100037097931,826111
2023-08-29,0.0446619987487793,0.06227400153875351,0.03558000177145004,0.05473199859261513,230226
2023-08-30,0.054728999733924866,0.11188100278377533,0.047756001353263855,0.0770300030708313,595358
2023-08-31,0.07701800018548965,0.09349499642848969,0.06772000342607498,0.0768899992108345,385452
2023-09-01,0.07711400091648102,0.10239800065755844,0.0541360005736351,0.07992800325155258,570420
2023-09-02,0.07992900162935257,0.08889000117778778,0.06808199733495712,0.07401899993419647,173640
2023-09-03,0.07403100281953812,0.1079379990696907,0.06772899627685547,0.10154800117015839,312025
2023-09-04,0.10049799829721451,0.12343399971723557,0.08305799961090088,0.0961650013923645,387288
2023-09-05,0.09616000205278397,0.09722600132226944,0.07525400072336197,0.07746800035238266,272856
2023-09-06,0.07747700065374374,0.09254900366067886,0.07364799827337265,0.07602400332689285,314288
2023-09-07,0.07600100338459015,0.08652199804782867,0.05965400114655495,0.06864800304174423,205624
2023-09-08,0.06863199919462204,0.07539299875497818,0.0604109987616539,0.06425400078296661,138097
2023-09-09,0.06425199657678604,0.06615400314331055,0.05476899817585945,0.06004900112748146,60745
2023-09-10,0.06052900105714798,0.06165400147438049,0.05396300181746483,0.06164100021123886,43560
2023-09-11,0.06226599961519241,0.06574200093746185,0.04517199844121933,0.051024001091718674,65949
2023-09-12,0.05102600157260895,0.060454998165369034,0.04934199899435043,0.052310001105070114,43369
2023-09-13,0.052310001105070114,0.05303199961781502,0.047155000269412994,0.05063199996948242,38494
2023-09-14,0.050627000629901886,0.05141599848866463,0.04095900058746338,0.046174999326467514,59765
2023-09-15,0.046174999326467514,0.046188000589609146,0.03318699821829796,0.03851500153541565,70407
