Date,Open,High,Low,Close,Adj Close,Volume
10/23/21,0.746917,0.821211,0.733428,0.820806,0.820806,358884
10/24/21,0.821308,0.826045,0.763254,0.793254,0.793254,230078
10/25/21,0.792902,0.810163,0.742824,0.766472,0.766472,151931
10/26/21,0.766678,0.843033,0.723231,0.786593,0.786593,387421
10/27/21,0.786867,0.835358,0.719711,0.731546,0.731546,392330
10/28/21,0.73104,0.795257,0.718451,0.737038,0.737038,307653
10/29/21,0.737138,0.827995,0.733601,0.818019,0.818019,359504
10/30/21,0.817757,0.820189,0.771013,0.792423,0.792423,133642
10/31/21,0.79421,0.800493,0.762775,0.774158,0.774158,251517
11/1/21,0.774194,0.795469,0.756712,0.768617,0.768617,199216
11/2/21,0.768654,0.80891,0.757191,0.765277,0.765277,296895
11/3/21,0.765518,0.803504,0.747126,0.776377,0.776377,299282
11/4/21,0.77646,0.914183,0.756222,0.863107,0.863107,848767
11/5/21,0.862768,0.995132,0.825605,0.97522,0.97522,751030
11/6/21,0.975367,1.468473,0.935764,1.43664,1.43664,2325660
11/7/21,1.436497,3.185591,1.436497,2.822909,2.822909,4997968
11/8/21,2.823737,4.25305,2.713967,2.934226,2.934226,7406623
11/9/21,2.933307,3.372958,2.7346,2.977104,2.977104,7190917
11/10/21,2.976389,4.348614,2.822093,3.703714,3.703714,10875707
11/11/21,3.705944,5.749452,3.391355,4.447522,4.447522,26350364
11/12/21,4.443407,5.837309,4.28473,4.496743,4.496743,48444711
11/13/21,4.501871,4.507434,3.748536,3.928314,3.928314,21783528
11/14/21,3.927855,3.996466,3.453371,3.520049,3.520049,9147043
11/15/21,3.519653,3.916316,3.519653,3.904675,3.904675,7538783
11/16/21,3.914742,4.359038,3.743725,4.319864,4.319864,13163351
11/17/21,4.319071,4.437988,4.132754,4.207773,4.207773,13798041
11/18/21,4.204325,4.204325,3.781733,3.822286,3.822286,8871301
11/19/21,3.821654,3.910323,3.804243,3.817579,3.817579,5475221
11/20/21,3.81777,3.832976,3.563367,3.724738,3.724738,5057068
11/21/21,3.72622,3.8525,3.672579,3.76069,3.76069,4847919
11/22/21,3.760616,3.811562,3.509623,3.520397,3.520397,5173591
11/23/21,3.520823,3.596904,3.475963,3.517602,3.517602,3406570
11/24/21,3.517168,3.544563,3.463863,3.51289,3.51289,2865182
11/25/21,3.490986,3.505363,3.297341,3.396875,3.396875,3084259
11/26/21,3.380284,3.389232,2.986128,2.997035,2.997035,7460015
11/27/21,2.997635,3.146142,2.997635,3.090848,3.090848,2602966
11/28/21,3.089153,3.089153,2.858416,3.026309,3.026309,2735688
11/29/21,3.027032,3.08129,2.978242,2.98622,2.98622,2692410
11/30/21,2.987181,3.007363,2.951754,2.961465,2.961465,2485379
12/1/21,2.962373,2.972989,2.713796,2.728499,2.728499,3863935
12/2/21,2.729125,2.744421,2.240103,2.255751,2.255751,7820624
12/3/21,2.254611,2.275976,2.01557,2.128472,2.128472,4752597
12/4/21,2.127195,2.162086,1.800533,1.838769,1.838769,3634210
12/5/21,1.835607,1.862886,1.783331,1.857033,1.857033,2511974
12/6/21,1.855568,2.116331,1.836696,2.115786,2.115786,3532708
12/7/21,2.117429,2.650211,2.113909,2.52569,2.52569,7052649
12/8/21,2.525749,2.770078,2.473772,2.732245,2.732245,5132068
12/9/21,2.73086,2.759825,2.504954,2.569575,2.569575,3395697
12/10/21,2.570099,2.669411,2.317889,2.417491,2.417491,7962425
12/11/21,2.418324,2.56708,2.394494,2.563856,2.563856,2027716
12/12/21,2.562913,2.705328,2.530237,2.648164,2.648164,2527106
12/13/21,2.649086,2.650778,2.267763,2.327072,2.327072,3411238
12/14/21,2.326657,2.524887,2.324479,2.521654,2.521654,2954845
12/15/21,2.520552,2.720647,2.457371,2.673075,2.673075,4515869
12/16/21,2.671861,2.710768,2.462256,2.471193,2.471193,4038688
12/17/21,2.471377,2.580336,2.389452,2.538945,2.538945,3039611
12/18/21,2.54015,2.614096,2.452027,2.465861,2.465861,1925163
12/19/21,2.465709,2.474383,2.340401,2.359052,2.359052,1597308
12/20/21,2.358529,2.383526,2.266157,2.286934,2.286934,1673913
12/21/21,2.284956,2.396248,2.269657,2.366663,2.366663,2017816
12/22/21,2.367334,2.413208,2.340941,2.390673,2.390673,2164190
12/23/21,2.391055,3.752086,2.326516,3.50598,3.50598,34059316
12/24/21,3.508354,4.221068,3.499363,4.132233,4.132233,26504069
12/25/21,4.133278,5.00323,4.078561,4.348148,4.348148,37111645
12/26/21,4.34322,4.580931,4.203583,4.431439,4.431439,17396682
12/27/21,4.431724,4.431724,3.831422,3.880149,3.880149,9982871
12/28/21,3.883161,4.125356,3.818669,3.873599,3.873599,7228874
12/29/21,3.874102,4.119097,3.837531,3.848095,3.848095,6967521
12/30/21,3.846923,3.95367,3.601606,3.782925,3.782925,9273095
12/31/21,3.788535,3.841956,3.640053,3.689845,3.689845,4544345
1/1/22,3.686158,3.798096,3.658625,3.797868,3.797868,2684555
1/2/22,3.797683,3.805231,3.453151,3.488948,3.488948,4684718
1/3/22,3.488922,3.622581,3.351025,3.388726,3.388726,4452255
1/4/22,3.388783,3.510713,3.368875,3.459638,3.459638,4828484
1/5/22,3.45977,3.518119,3.298187,3.342235,3.342235,4331936
1/6/22,3.341756,3.511706,3.075505,3.504966,3.504966,7759961
1/7/22,3.504565,3.508195,3.097148,3.122882,3.122882,6144813
1/8/22,3.124487,3.12834,2.799563,2.838802,2.838802,6085618
1/9/22,2.837883,2.837883,2.683273,2.769355,2.769355,4619406
1/10/22,2.772487,2.779411,2.56536,2.681114,2.681114,3856850
1/11/22,2.681386,2.946785,2.626778,2.939715,2.939715,4242793
1/12/22,2.939879,3.577245,2.862435,3.5423,3.5423,11390233
1/13/22,3.542285,3.97439,3.411508,3.67925,3.67925,22826844
1/14/22,3.680094,3.77605,3.437746,3.704757,3.704757,14883659
1/15/22,3.702827,3.714773,3.571934,3.591298,3.591298,7199746
1/16/22,3.591951,3.607834,3.485186,3.550879,3.550879,4535568
1/17/22,3.550659,3.550822,3.194904,3.27533,3.27533,6337629
1/18/22,3.275143,3.307152,3.150697,3.250141,3.250141,4916829
1/19/22,3.251859,3.291817,3.117116,3.193721,3.193721,4887465
1/20/22,3.193543,3.465314,3.114967,3.116374,3.116374,7828071
1/21/22,3.109299,3.699488,2.945834,2.98355,2.98355,16466044
1/22/22,2.985204,3.018473,2.575237,2.651993,2.651993,9948826
1/23/22,2.652777,2.784563,2.565987,2.64433,2.64433,4868350
1/24/22,2.645726,2.645726,2.209877,2.359864,2.359864,7287898
1/25/22,2.361235,2.364434,2.188658,2.244871,2.244871,6590889
1/26/22,2.244328,2.325739,2.099782,2.133705,2.133705,6076226
1/27/22,2.134041,2.278643,2.084668,2.195436,2.195436,4121846
1/28/22,2.195422,2.286058,2.140641,2.286058,2.286058,4287165
1/29/22,2.290111,2.692028,2.289187,2.686548,2.686548,9859711
1/30/22,2.686589,2.790494,2.441287,2.483729,2.483729,6945912
1/31/22,2.481841,2.622517,2.394624,2.599138,2.599138,5128139
2/1/22,2.596717,2.819649,2.535566,2.809077,2.809077,7023509
2/2/22,2.809956,2.825444,2.673333,2.727559,2.727559,6289748
2/3/22,2.725487,2.782022,2.564941,2.627012,2.627012,5196126
2/4/22,2.624515,2.735408,2.6101,2.713045,2.713045,6783935
2/5/22,2.713197,2.789141,2.640793,2.728123,2.728123,4739786
2/6/22,2.730272,2.794988,2.709457,2.789586,2.789586,3791771
2/7/22,2.789577,2.925813,2.75951,2.848432,2.848432,6757071
2/8/22,2.84843,2.861626,2.707308,2.777848,2.777848,4531917
2/9/22,2.776845,2.855169,2.751028,2.84976,2.84976,3982914
2/10/22,2.848852,2.852551,2.702443,2.811359,2.811359,4148815
2/11/22,2.812792,2.839169,2.580186,2.606267,2.606267,5914857
2/12/22,2.607406,2.773853,2.600363,2.690085,2.690085,7487930
2/13/22,2.68858,2.958795,2.675219,2.709954,2.709954,10934199
2/14/22,2.708489,2.725621,2.636051,2.680032,2.680032,4925193
2/15/22,2.68079,2.724878,2.663234,2.717588,2.717588,3356990
2/16/22,2.717991,2.717991,2.632414,2.669025,2.669025,3505241
2/17/22,2.66408,2.678976,2.412912,2.43326,2.43326,3935545
2/18/22,2.437878,2.501766,2.398864,2.464881,2.464881,3252696
2/19/22,2.464871,2.524748,2.440601,2.467703,2.467703,2422480
2/20/22,2.465993,2.466371,2.324653,2.357829,2.357829,2638262
2/21/22,2.357502,2.409622,2.231517,2.232599,2.232599,6042464
2/22/22,2.231098,2.495451,2.199111,2.459422,2.459422,6681600
2/23/22,2.460142,2.485962,2.357571,2.357571,2.357571,3328760
2/24/22,2.354648,2.358261,2.000462,2.210315,2.210315,2111185
2/25/22,2.210315,2.22829,2.172089,2.213195,2.213195,4680017
2/26/22,2.21321,2.254109,2.184806,2.246565,2.246565,3459542
2/27/22,2.247932,2.278153,2.031278,2.058956,2.058956,6517366
2/28/22,2.059292,2.091888,1.936652,2.089406,2.089406,6910414
3/1/22,2.089403,2.138249,2.039184,2.072078,2.072078,5280861
3/2/22,2.071784,2.086439,1.971488,2.017033,2.017033,4174576
3/3/22,2.017195,2.023275,1.953071,1.966731,1.966731,2557837
3/4/22,1.967404,1.970064,1.810062,1.81568,1.81568,3054174
3/5/22,1.816618,1.823088,1.765181,1.780154,1.780154,2195291
3/6/22,1.780324,1.784757,1.608103,1.622125,1.622125,3123933
3/7/22,1.622484,1.810584,1.566435,1.779956,1.779956,7555155
3/8/22,1.779887,2.039966,1.777109,1.951596,1.951596,9923457
3/9/22,1.951765,2.041352,1.778207,1.786002,1.786002,4479299
3/10/22,1.785962,1.850881,1.72094,1.827043,1.827043,3212220
3/11/22,1.82708,1.908354,1.765127,1.827207,1.827207,4150011
3/12/22,1.827138,1.876961,1.797763,1.868664,1.868664,3179031
3/13/22,1.868299,1.873342,1.773084,1.774616,1.774616,2328953
3/14/22,1.774467,1.818325,1.743891,1.818325,1.818325,2839160
3/15/22,1.818244,1.910991,1.775331,1.90882,1.90882,3629699
3/16/22,1.909262,1.967552,1.870936,1.940112,1.940112,3321920
3/17/22,1.941328,1.949065,1.837327,1.843917,1.843917,2849317
3/18/22,1.843909,1.856756,1.811558,1.855901,1.855901,1711794
3/19/22,1.848247,1.912232,1.832886,1.86871,1.86871,2552077
3/20/22,1.869333,1.871592,1.816953,1.851691,1.851691,1794594
3/21/22,1.851614,1.854444,1.802305,1.828236,1.828236,2052292
3/22/22,1.828111,1.877258,1.827214,1.828105,1.828105,2546390
3/23/22,1.827754,1.856654,1.806419,1.856654,1.856654,2412795
3/24/22,1.85666,1.857946,1.824892,1.845133,1.845133,2358705
3/25/22,1.845772,1.916254,1.840486,1.846648,1.846648,3196324
3/26/22,1.846617,1.909391,1.846617,1.897913,1.897913,2658329
3/27/22,1.898044,1.920119,1.856346,1.903457,1.903457,2944951
3/28/22,1.903357,1.996445,1.885825,1.93953,1.93953,5123927
3/29/22,1.939409,2.036507,1.937944,1.999812,1.999812,5094082
3/30/22,1.999489,2.009919,1.915757,1.935048,1.935048,4627472
3/31/22,1.934819,1.959466,1.878442,1.881655,1.881655,4393965
4/1/22,1.881942,1.939436,1.832134,1.911177,1.911177,4715301
4/2/22,1.910915,1.925936,1.865218,1.870822,1.870822,4606076
4/3/22,1.870786,1.904837,1.865935,1.8885,1.8885,4067387
4/4/22,1.888383,1.896623,1.806993,1.828294,1.828294,4864174
4/5/22,1.828325,1.832627,1.763622,1.763978,1.763978,4353318
4/6/22,1.76456,1.766619,1.674334,1.690708,1.690708,6526069
4/7/22,1.69108,1.843592,1.687188,1.827407,1.827407,5921711
4/8/22,1.827206,1.862956,1.799496,1.818781,1.818781,5467356
4/9/22,1.818709,1.844029,1.807418,1.837994,1.837994,3777542
4/10/22,1.837956,1.977967,1.824492,1.909097,1.909097,5623509
4/11/22,1.908393,1.968842,1.839165,1.942887,1.942887,12306513
4/12/22,1.942989,2.046521,1.942989,1.980949,1.980949,12180303
4/13/22,1.981033,2.00975,1.927343,1.973193,1.973193,7014038
4/14/22,1.97304,1.99311,1.930362,1.979023,1.979023,5131643
4/15/22,1.979111,2.012163,1.943982,2.012163,2.012163,5662048
4/16/22,2.012042,2.035341,1.97961,2.019706,2.019706,5904250
4/17/22,2.019606,2.029212,1.969456,1.989809,1.989809,5743579
4/18/22,1.989755,2.001614,1.946194,1.980622,1.980622,5645645
4/19/22,1.980619,2.03765,1.976097,1.994215,1.994215,6923829
4/20/22,1.994192,2.09069,1.972533,2.006272,2.006272,2771854
4/21/22,2.006323,2.311573,2.000878,2.199042,2.199042,8891509
4/22/22,2.198113,2.239547,2.141306,2.147912,2.147912,5428339
4/23/22,2.147864,2.149217,2.030199,2.04525,2.04525,2260350
4/24/22,2.04479,2.047459,1.977222,2.019465,2.019465,1945935
4/25/22,2.019724,2.020198,1.914507,2.011788,2.011788,2178406
4/26/22,2.011583,2.11389,1.975717,2.111011,2.111011,3951292
4/27/22,2.110585,2.293892,2.094428,2.263519,2.263519,8016951
4/28/22,2.263627,2.334828,2.198665,2.25545,2.25545,4274918
4/29/22,2.254949,2.256443,2.054132,2.055755,2.055755,10570817
4/30/22,2.054807,2.054807,1.879711,1.890513,1.890513,5522602
5/1/22,1.891914,1.943897,1.891712,1.898955,1.898955,3130642
5/2/22,1.89897,1.914469,1.823833,1.87551,1.87551,3074390
5/3/22,1.87534,1.881965,1.834266,1.874927,1.874927,2519272
5/4/22,1.868063,1.991303,1.862711,1.976462,1.976462,3164045
5/5/22,1.976049,1.98158,1.872397,1.891593,1.891593,3340649
5/6/22,1.890905,1.897187,1.807566,1.83279,1.83279,2612338
5/7/22,1.833774,1.845796,1.77007,1.784731,1.784731,1576080
5/8/22,1.784469,1.951035,1.659669,1.949073,1.949073,5916160
5/9/22,1.950059,2.001618,1.751135,1.758028,1.758028,8992594
5/10/22,1.756963,1.832212,1.736073,1.780351,1.780351,5208035
5/11/22,1.780812,1.784251,1.416457,1.475499,1.475499,8010835
5/12/22,1.475284,1.543308,1.326455,1.500946,1.500946,5981966
5/13/22,1.498752,1.724959,1.488374,1.559562,1.559562,4565835
5/14/22,1.558287,1.582604,1.496147,1.57564,1.57564,2497608
5/15/22,1.576304,1.641429,1.533424,1.640209,1.640209,2568692
5/16/22,1.640354,1.664063,1.597395,1.649554,1.649554,4453184
5/17/22,1.649886,1.688916,1.562301,1.618494,1.618494,3585790
5/18/22,1.618374,1.63383,1.548455,1.554094,1.554094,2723889
5/19/22,1.554032,1.603035,1.547071,1.572272,1.572272,2582553
5/20/22,1.571841,1.571841,1.458437,1.464664,1.464664,2523519
5/21/22,1.465134,1.467819,1.41902,1.439686,1.439686,1989547
5/22/22,1.438962,1.523247,1.438701,1.487741,1.487741,2903968
5/23/22,1.487705,1.487705,1.365541,1.371363,1.371363,13416629
5/24/22,1.371796,1.381335,1.349725,1.370446,1.370446,16476856
5/25/22,1.370018,1.405356,1.325305,1.390063,1.390063,11314040
5/26/22,1.390596,1.396073,1.273983,1.288182,1.288182,8522757
5/27/22,1.287513,1.310942,1.227614,1.229113,1.229113,3037733
5/28/22,1.229997,1.261642,1.145071,1.253994,1.253994,2860694
5/29/22,1.254052,1.268778,1.200392,1.265206,1.265206,3183500
5/30/22,1.264615,1.379777,1.254434,1.377042,1.377042,3389203
5/31/22,1.377529,1.414826,1.364292,1.379377,1.379377,2831416
6/1/22,1.379262,1.381939,1.238658,1.254684,1.254684,1699289
6/2/22,1.253796,1.258036,1.215695,1.24175,1.24175,1452224
6/3/22,1.241585,1.243459,1.195847,1.242429,1.242429,1722825
6/4/22,1.241794,1.284551,1.241612,1.274867,1.274867,1349103
6/5/22,1.275078,1.292649,1.269627,1.276927,1.276927,1447180
6/6/22,1.276887,1.323918,1.273536,1.311234,1.311234,2014296
6/7/22,1.311253,1.323281,1.265561,1.294987,1.294987,1205705
6/8/22,1.295598,1.301207,1.258419,1.258836,1.258836,797520
6/9/22,1.259444,1.311483,1.250775,1.284879,1.284879,1434781
6/10/22,1.28386,1.28869,1.24053,1.24997,1.24997,1169747
6/11/22,1.249994,1.259853,1.156944,1.159117,1.159117,1460232
6/12/22,1.15864,1.163501,1.089358,1.099712,1.099712,1828642
6/13/22,1.099564,1.101075,0.944181,0.956832,0.956832,3376092
6/14/22,0.956832,1.001687,0.914328,0.948468,0.948468,2243560
6/15/22,0.947966,0.948215,0.84371,0.925472,0.925472,5785163
6/16/22,0.925143,0.940912,0.83898,0.85068,0.85068,3593984
6/17/22,0.850603,0.875885,0.838887,0.862243,0.862243,2531450
6/18/22,0.862572,0.867818,0.758165,0.818206,0.818206,3767764
6/19/22,0.818059,0.91881,0.77959,0.91881,0.91881,4142307
6/20/22,0.918739,1.11275,0.909071,1.08786,1.08786,5973390
6/21/22,1.088264,1.132636,1.067755,1.095157,1.095157,91496549
6/22/22,1.095375,1.09594,1.036447,1.056632,1.056632,2944893
6/23/22,1.056509,1.099437,1.055465,1.099298,1.099298,1913470
6/24/22,1.098522,1.118221,1.090637,1.094664,1.094664,1751050
6/25/22,1.094859,1.095648,1.056804,1.086351,1.086351,1508187
6/26/22,1.086301,1.101815,1.063515,1.066003,1.066003,1213962
6/27/22,1.066084,1.305531,1.051582,1.286999,1.286999,5811246
6/28/22,1.287305,1.414778,1.251275,1.301618,1.301618,8377237
6/29/22,1.301985,1.336954,1.207945,1.208209,1.208209,4461949
6/30/22,1.208282,1.212871,1.062401,1.091952,1.091952,5338125
7/1/22,1.09354,1.15289,1.082213,1.141502,1.141502,2828642
7/2/22,1.142039,1.144367,1.115445,1.116528,1.116528,2065971
7/3/22,1.116803,1.119406,1.086385,1.096626,1.096626,1417430
7/4/22,1.096551,1.118173,1.066579,1.116686,1.116686,1987684
7/5/22,1.117234,1.118149,1.049759,1.06927,1.06927,1803427
7/6/22,1.068836,1.073008,1.037258,1.060356,1.060356,1826331
7/7/22,1.060466,1.117966,1.055615,1.082152,1.082152,2719197
7/8/22,1.081823,1.094441,1.054823,1.075069,1.075069,2156726
7/9/22,1.074208,1.081578,1.063109,1.076427,1.076427,1367498
7/10/22,1.076422,1.077199,1.05865,1.065412,1.065412,1117781
7/11/22,1.065083,1.065743,0.997529,1.003722,1.003722,1704687
7/12/22,1.003465,1.004376,0.963695,0.963695,0.963695,2741064
7/13/22,0.964455,0.970154,0.897997,0.905528,0.905528,3940004
7/14/22,0.905558,0.942844,0.891154,0.942844,0.942844,2810358
7/15/22,0.942715,0.953861,0.931126,0.932589,0.932589,1974529
7/16/22,0.93285,0.961462,0.916675,0.946564,0.946564,1536823
7/17/22,0.946175,0.98005,0.945813,0.965505,0.965505,2037761
7/18/22,0.965836,1.008914,0.929987,0.958653,0.958653,3652332
7/19/22,0.959294,0.98129,0.942609,0.967335,0.967335,2948606
7/20/22,0.967639,0.976793,0.934976,0.939384,0.939384,3231790
7/21/22,0.939454,0.948296,0.918581,0.920769,0.920769,1929997
7/22/22,0.92064,0.935658,0.915569,0.919149,0.919149,1946508
7/23/22,0.918601,0.932737,0.908053,0.91645,0.91645,1246247
7/24/22,0.916973,0.928496,0.916607,0.917066,0.917066,1264695
7/25/22,0.916819,0.9197,0.862847,0.862847,0.862847,2026779
7/26/22,0.862712,0.869978,0.824462,0.830582,0.830582,2034386
7/27/22,0.830269,0.886719,0.819174,0.88403,0.88403,3083420
7/28/22,0.884066,0.912634,0.866763,0.890258,0.890258,3514718
7/29/22,0.890813,0.911302,0.887672,0.903133,0.903133,2829585
7/30/22,0.903189,0.957575,0.886609,0.95258,0.95258,2906440
7/31/22,0.952395,1.018056,0.950263,0.983546,0.983546,2661111
8/1/22,0.981685,0.985851,0.93878,0.943706,0.943706,2054764
8/2/22,0.9439,0.947052,0.920318,0.943009,0.943009,2293422
8/3/22,0.942904,1.031592,0.935696,0.965228,0.965228,3469930
8/4/22,0.965527,0.975924,0.901103,0.960306,0.960306,3536657
8/5/22,0.960123,1.043694,0.960075,1.042571,1.042571,2921753
8/6/22,1.042542,1.162274,1.040341,1.085735,1.085735,6106362
8/7/22,1.087024,1.148986,1.08082,1.119967,1.119967,2554046
8/8/22,1.120101,1.218456,1.115945,1.205306,1.205306,3759366
8/9/22,1.205981,1.274723,1.194206,1.223438,1.223438,4153905
8/10/22,1.223867,1.269659,1.204992,1.213133,1.213133,3043964
8/11/22,1.21343,1.235859,1.200639,1.206838,1.206838,2378365
8/12/22,1.20661,1.258467,1.205541,1.254574,1.254574,1511153
8/13/22,1.254247,1.274106,1.254041,1.259888,1.259888,1432970
8/14/22,1.260119,1.270966,1.243317,1.247909,1.247909,1278197
8/15/22,1.24809,1.285496,1.237866,1.244196,1.244196,2733855
8/16/22,1.244445,1.249912,1.217948,1.234902,1.234902,2478361
8/17/22,1.235162,1.262544,1.179155,1.180522,1.180522,4238350
8/18/22,1.180149,1.261051,1.169812,1.258359,1.258359,4636789
8/19/22,1.257672,1.259422,1.127732,1.173697,1.173697,6910878
8/20/22,1.174289,1.186414,1.162445,1.167413,1.167413,1781080
8/21/22,1.167489,1.177657,1.156095,1.164712,1.164712,1254635
8/22/22,1.163792,1.346412,1.123633,1.311027,1.311027,8807483
8/23/22,1.311516,1.484438,1.302762,1.471932,1.471932,9884129
8/24/22,1.47196,1.483282,1.410104,1.453441,1.453441,6090625
8/25/22,1.453191,1.514093,1.438489,1.511468,1.511468,5336627
8/26/22,1.510996,1.511689,1.346278,1.346472,1.346472,5264116
8/27/22,1.346389,1.355804,1.323501,1.351006,1.351006,2105038
8/28/22,1.350931,1.365934,1.338543,1.341842,1.341842,1852145
8/29/22,1.341723,1.422298,1.340905,1.400716,1.400716,2775203
8/30/22,1.400511,1.47346,1.391729,1.465251,1.465251,4166898
8/31/22,1.465531,1.506456,1.462894,1.490674,1.490674,5941029
9/1/22,1.490911,1.497889,1.447917,1.476224,1.476224,2895551
9/2/22,1.476266,1.487711,1.455544,1.475153,1.475153,2527065
9/3/22,1.475472,1.494002,1.464671,1.468535,1.468535,1932076
9/4/22,1.469093,1.479194,1.455316,1.471138,1.471138,2538935
9/5/22,1.471005,1.686284,1.46351,1.681463,1.681463,10031178
9/6/22,1.682382,1.767808,1.628043,1.6662,1.6662,8758776
9/7/22,1.665883,2.039812,1.646429,1.866011,1.866011,32909639
9/8/22,1.866105,2.004103,1.814823,1.850057,1.850057,22092807
9/9/22,1.850161,1.897605,1.846797,1.884905,1.884905,20361410
9/10/22,1.884891,1.946042,1.881164,1.916143,1.916143,19363802
9/11/22,1.915866,1.932689,1.851943,1.860268,1.860268,16992287
9/12/22,1.860932,1.872359,1.810821,1.840865,1.840865,18394865
9/13/22,1.841064,1.873873,1.775822,1.778567,1.778567,28671458
9/14/22,1.78463,1.8004,1.718998,1.729629,1.729629,32146112
9/15/22,1.730127,1.752601,1.66438,1.66438,1.66438,34730927
9/16/22,1.664656,1.686563,1.641655,1.646401,1.646401,28938179
9/17/22,1.646429,1.655321,1.607309,1.643822,1.643822,15512024
9/18/22,1.64439,1.645432,1.579475,1.584843,1.584843,12337498
9/19/22,1.584671,1.627459,1.462251,1.492857,1.492857,31921792
9/20/22,1.492766,1.495685,1.375187,1.394555,1.394555,21900058
9/21/22,1.394307,1.412083,1.324756,1.341996,1.341996,20955837
9/22/22,1.34193,1.476045,1.330059,1.470403,1.470403,19660730
9/23/22,1.470908,1.483421,1.238027,1.355502,1.355502,31063450
9/24/22,1.355302,1.356269,1.296378,1.296461,1.296461,14962249
9/25/22,1.296813,1.315957,1.262293,1.271237,1.271237,12797118
9/26/22,1.271382,1.288013,1.248758,1.279093,1.279093,12669436
9/27/22,1.279555,1.330106,1.274141,1.299346,1.299346,18822737
9/28/22,1.298805,1.329625,1.280864,1.320189,1.320189,14916512
9/29/22,1.320035,1.323781,1.28132,1.30267,1.30267,11761505
9/30/22,1.302868,1.403517,1.286092,1.366369,1.366369,18805215
