Close,30day,60day,90day,Mean
1.5e-05,0.1034741426747682,0.3124875498143622,0.4991835406139595,0.30504841103436325
3.1999,0.1390674780418721,0.2304323878714609,0.3287103959638677,0.2327367539590669
3.2e-05,0.1000614168129983,0.2277145375082796,0.3411816890551726,0.22298588112548354
6.8183,0.0375409636675991,0.1548372376331999,0.3867204051371,0.193032868812633
163.25,0.096687062742778,0.1700083301303687,0.3034051013498657,0.19003349807433745
0.000244,0.0502587993438397,0.1584149383433897,0.2180137679694807,0.1422291685522367
0.114722,0.0357731352402761,0.0594312505149776,0.1113093399105018,0.06883790855525183
0.446494,-0.1115831105862293,-0.1060234300327215,0.379586078372808,0.05399317925128574
14.98,-0.0869344212223885,0.0436192926895422,0.1905702408326677,0.0490850374332738
0.513482,-0.0621720528350111,0.0481542144903768,0.1059825631596238,0.03065490827166317
2.5e-05,-0.0426086012029153,-0.0169521475805498,-0.0029291423953158,-0.0208299637262603
34.93,-0.1668069817023195,-0.1012591776876598,0.1078326815957049,-0.053411159264758125
0.006625,-0.2542570323784583,-0.060832745846801,0.1014157247610514,-0.0712246844880693
67751.6,-0.1112502039721925,-0.0659660094110857,-0.0491030944438136,-0.07543976927569727
3780.9,-0.1381210391662642,-0.0650560695223355,-0.0343632000455151,-0.0791801029113716
0.157201,-0.2229407975922692,-0.1769869480437574,-0.0694470768134889,-0.1564582741498385
603.03,-0.2301440005701867,-0.191987361407354,-0.1456788487246013,-0.18927007023404732
7.1942,-0.3770450974663398,-0.2614135186721883,-0.0717861685211797,-0.23674826155323594
8.289,-0.3409444510200484,-0.3438234972128747,-0.0876069316838751,-0.2574582933055994
