Close,30day,60day,90day,Mean
1.4e-05,0.1625343246944255,0.3705346396979518,0.5662367419470002,0.3664352354464591
3.3e-05,0.0893243611085197,0.2091861043715375,0.3325747488142065,0.21036173809808792
3.4052,0.089643867613308,0.201400754551184,0.2952088078322294,0.19541780999890715
171.8,0.0656631956999944,0.1459747769066715,0.2835946329860661,0.1650775351975773
13.73,-0.0106609383343877,0.1678903924403036,0.3268669739518071,0.161365476019241
7.3117,-0.0317742489946695,0.065889752501359,0.2622323937741495,0.09878263242694633
0.114473,0.0455617992909838,0.0646841019713475,0.1121285841724193,0.07412482847825021
0.006448,-0.1459687005705852,0.0465996859479893,0.247274714313707,0.04930189989703704
0.461485,-0.1050738206424296,-0.0929504820946953,0.3377711074255405,0.04658226822947187
0.525765,-0.043290889000721,0.0653932811039934,0.097867049192279,0.0399898137651838
2.5e-05,-0.0049441092655608,0.0347925067976999,0.0318165625421316,0.02055498669142357
0.000295,-0.0550576288538181,0.0300982388498829,0.0861209140942189,0.020387174696761236
36.07,-0.1717495573745422,-0.0986111452232567,0.0806879443019024,-0.06322425276529882
3812.52,-0.1385955352910253,-0.0605798042319717,-0.0351051158032779,-0.07809348510875831
70567.77,-0.127164484744731,-0.078548084693034,-0.0682831436390594,-0.09133190435894147
0.16145,-0.2212758257565233,-0.1736339987952744,-0.0945376745465432,-0.16314916636611362
7.4251,-0.3700633223518631,-0.233278688989687,-0.0587542710205182,-0.22069876078735615
8.5352,-0.3087735936976716,-0.328082947205247,-0.0729116791452422,-0.23658940668272024
686.2,-0.2771899872929181,-0.2428528944497078,-0.2110825352851224,-0.24370847234258278
