ADA,0.462072,-0.09335702340990681,-0.1486114836565371,0.27597015114877577
BNB,602.19,-0.25218261550751486,-0.22729958977692155,-0.1662814060487554
BONK,3.5e-05,0.022873635086769983,0.14971405589887454,0.25379011820211583
BTC,69265.95,-0.1335700976372356,-0.09987217395196046,-0.06827080038898037
DOGE,0.17396,-0.25949494194205536,-0.29881376113837166,-0.13589309772846536
ETH,3749.24,-0.1517212190360796,-0.10318761964672207,-0.039872913881176086
PEPE,1.5e-05,0.025873931345709034,0.21413243188160602,0.3951288137319995
SHIB,2.5e-05,-0.08520705813795493,-0.05292710425964453,0.0029021172046392874
SOL,168.44,0.06422071145263208,0.14439786451715775,0.2300862638179033
XRP,0.541809,-0.0782174305276413,-0.004871368211308402,0.10932786867035293
