ADA,0.446581,-0.08372957461329311,-0.11910652144981781,0.370109546947782
ATOM,8.5457,-0.36608273631333144,-0.40247321718320384,-0.18149353344386943
AVAX,35.99,-0.19904345976234228,-0.14126152802344794,0.06282981927934905
BNB,595.03,-0.23281092324442543,-0.20200867856963922,-0.145969396497741
BONK,3.4e-05,0.06204069000348422,0.1801636317836961,0.2929432892369219
BTC,68364.99,-0.12065941728833485,-0.0776235417124177,-0.05521740609210979
DOGE,0.159544,-0.22173894663625182,-0.22414529767330627,-0.0818058151348201
ETH,3746.85,-0.14043788544503366,-0.07332514668321577,-0.028016385858280923
PEPE,1.4e-05,0.12545347265448314,0.33030063396869025,0.523805929491586
SHIB,2.6e-05,-0.05445280929112306,-0.015713226057074037,0.0017294628516422161
SOL,166.98,0.08268720952174036,0.15215948433119064,0.27197779561385826
TRX,0.112013,0.050386835943844854,0.06892447226292608,0.1157138412526435
TURBO,0.006075,-0.3258802064763284,-0.16911763732721596,-0.03995481201564899
WIF,3.3733,0.1388054593720205,0.23429231412013163,0.36304517832825467
XRP,0.518861,-0.0641210434115298,0.014311992217629355,0.09231628626453481
