ADA,0.44046100974082947,-0.05477700629624149,0.06321081580193355,0.3507140803781901
ATOM,7.853382110595703,-0.2248145479437904,-0.15623498125693402,0.17005932864268036
AVAX,32.274227142333984,-0.038926414888604044,0.048730050381666556,0.2100549246784944
BNB,624.3868408203125,-0.21495008864260245,-0.1599947577993488,-0.1499686562763174
BONK,2.700000004551839e-05,0.20622106332585877,0.32024676695426746,0.4469615758946348
BTC,69512.28125,-0.13427934893953208,-0.09103473939781193,-0.09106154481559048
CHZ,0.12556900084018707,-0.2752260679171582,0.01125594591667034,0.11232962318617479
CRO,0.10717300325632095,0.160610720739224,0.28419674847494036,0.17031356793073105
DOGE,0.1447400003671646,-0.17361149877659499,-0.04145313520819538,-0.031806884765662846
ETH,3666.717529296875,-0.10216705255019809,-0.02130563281880693,-0.012093214234287553
FLOKI,0.00026500000967644155,0.07938677321163512,0.1704931902669795,0.25092170220703736
FLR,0.027751000598073006,-0.14013678426028964,-0.2370503984509782,-0.3390052859584102
KAS,0.16217899322509766,-0.051654165349105385,0.027321729386024618,0.04417438484859182
LINK,15.89479923248291,0.008499762194261073,0.22196961677518878,0.25292631719124836
LTC,79.60232543945312,-0.054763629196737384,-0.05019611335936458,-0.08004971122773663
MAGA,13.722294807434082,0.08314963423453836,0.2832137276622124,0.4878676682022842
MATIC,0.6498000025749207,-0.15037642571258192,-0.08874215894319293,-0.18383283144446827
NEAR,6.390912055969238,-0.2233567984438125,-0.02807769686279038,0.2185579512197473
OP,2.1858339309692383,-0.04033638374705151,-0.0607922336853316,-0.17898769860940922
RNDR,8.637553215026855,0.15974360632813878,0.24433226021360177,0.304061719851338
PEPE,1.2000000424450263e-05,0.2785202777497999,0.4908282845706655,0.7081194311814891
SHIB,2.300000051036477e-05,0.09086385218335691,0.19947857047029283,0.1635120023874994
SOL,158.9280242919922,0.12401387593328539,0.20529880270494982,0.37245408615284337
STX,2.22173810005188,0.11103735241079127,0.1843522332238594,0.2116565494578524
TON,7.221634864807129,0.07098118594445846,0.21800749697841293,0.47321920078761326
TRON,0.11760800331830978,0.037572960265198185,0.0655461043203498,0.1162777304843523
TURBO,0.005727999843657017,0.05705264842180391,0.32180076926496914,0.5680619169758974
UNI,10.344155311584473,-0.2024465044503253,0.3611891567595362,0.25175727243112034
WIF,2.692051887512207,0.1453179461465124,0.18266611889170536,0.2411658259135112
XLM,0.09996899962425232,-0.0585181132198892,0.23121414583869093,0.1838851609544816
XRP,0.4966279864311218,0.0017690097737412813,0.14385746614745099,0.136154524226348
