Close,30day,60day,90day,Mean
0.004728,0.284169215014131,0.5821364108650069,0.8793310470652773,0.5818788909814717
1.1e-05,0.32484966940141,0.5422712893124391,0.7655951597502331,0.544238706154694
12.417507,0.2090882654421975,0.4280954153007676,0.6371380026076547,0.42477389445020663
2.4e-05,0.2681298137622205,0.3916068105511463,0.5197904107730049,0.3931756783621239
0.000201,0.2552970712984033,0.3536284447926345,0.4466290618877284,0.3518515259929221
1.715721,0.2565395896413835,0.3573141043283883,0.3545040782565596,0.3227859240754438
143.094437,0.1775750249618757,0.2647170555397771,0.4463954001046437,0.29622916020209883
7.949402,0.2120547731068824,0.3026332284384325,0.3590895647816405,0.29125918877565177
2e-05,0.2067841353390427,0.3385958231755122,0.2579370050802376,0.26777232119826416
1.925916,0.2054499003944121,0.2855100283339205,0.294365272815466,0.2617750671812662
7.689322,0.2075153577540862,0.2454579536698267,0.2601644197330301,0.23771257705231433
0.100478,0.2141015160253476,0.3010577649394415,0.1796866308881866,0.23161530395099192
14.741475,0.0668101459711156,0.3175831824950508,0.297530058661833,0.22730779570933315
10.423931,-0.1316234782417407,0.4702219647304453,0.3204810745375643,0.2196931870087563
8.177353,0.0308355350273057,0.1882245483488818,0.4169514851571407,0.21200385617777606
0.096774,0.0667380600405009,0.2976744160724538,0.2580904423096566,0.2075009728075371
2.343411,0.178216276279012,0.2042068299721207,0.2259924204039336,0.20280517555168875
0.411683,-0.0261325512737364,0.203289443552445,0.3540625801659738,0.1770731574815608
30.291039,0.0171913667190424,0.1379977147917754,0.306705366312664,0.1539648159411606
5.58403,-0.1186083348251545,0.131735451920522,0.4478379833257175,0.153655033473695
0.474275,0.0676789885536688,0.1975814510537044,0.1704930823083408,0.14525117397190468
0.108379,-0.1681995432905869,0.2180822447043957,0.2355260161861267,0.09513623919997849
0.116412,0.0460033302792375,0.0772550050862923,0.1296273855897756,0.08429524031843512
0.162893,-0.0221104598533811,0.0509536053694024,0.0922224842832641,0.04035520993309513
7.11345,-0.1893270279273635,-0.092134849079826,0.3510682226532233,0.0232021152153446
3480.271973,-0.0551459636264856,0.0301789411713742,0.0267398693504108,0.0005909489650998007
0.13497,-0.1373770417674823,0.0260001425860394,-0.0074397818947752,-0.03960556035873937
0.591239,-0.0676221944148961,0.0288758052074389,-0.1009733351408208,-0.046573241449426005
77.542374,-0.04846207463478,-0.0558885096910219,-0.0743689377928811,-0.05957317403956101
66011.09375,-0.0970480970086021,-0.0494811002773442,-0.0541412128874686,-0.06689013672447164
170.573303,-0.1395676550880663,-0.057338271373664,-0.09533897068568,-0.09741496571580342
2.003263,-0.0154008387409854,-0.0733386174719313,-0.2157186971588107,-0.10148605112390913
603.180542,-0.1716512867378437,-0.1168556552514535,-0.1213507777200977,-0.13661923990313163
0.026433,-0.1183436897103149,-0.2606296524066129,-0.3917673266811865,-0.2569135562660381
