ADA,0.41369500756263733,-0.038605124196482765,0.22358268580407192,0.34550760506130307
APT,7.874293804168701,0.19837658730847885,0.24660863771542751,0.27236870195069196
ATOM,7.142673969268799,-0.1721868418341006,-0.04786905264661023,0.39596730731982555
AVAX,29.987537384033203,0.04160619304830693,0.16677953043376137,0.316091176786627
BNB,607.8029174804688,-0.1760486730843286,-0.11626609813197575,-0.12828962127673915
BONK,2.4000000848900527e-05,0.2571298458308624,0.40317515039029717,0.5103390073953777
BTC,66191.0,-0.09441359492744783,-0.04844225095669685,-0.05428474800605876
CHZ,0.1041169986128807,-0.14744013500400677,0.29069511719925156,0.2950506860453872
CRO,0.09998399764299393,0.22146504418882396,0.3067718345382744,0.17320921090882702
DOGE,0.13656599819660187,-0.1358986389426603,0.04011390174372309,0.006761894706561966
ETH,3565.549560546875,-0.06531503095218039,0.018442926196751364,0.011662673699185389
FLOKI,0.00020199999562464654,0.2509899466906722,0.35093778472260917,0.45239158676901736
FLR,0.02702300064265728,-0.1616976321019672,-0.3060963915358935,-0.4320382596094462
IMX,1.738358974456787,0.24981051068915705,0.3443909046792961,0.3388680822937238
KAS,0.15320800244808197,0.008749194522948534,0.09082424140238188,0.1323132856173206
LINK,14.858819961547852,0.06632607077968289,0.3044943508641802,0.2914311638322751
LTC,79.19642639160156,-0.046545105419169674,-0.056340374597237175,-0.08367856965917486
MAGA,11.541078567504883,0.26412539250007394,0.5039778730406033,0.7365305526465156
MATIC,0.6171119809150696,-0.08008303823508833,0.00993235205300258,-0.13527599127903722
NEAR,5.600974082946777,-0.10332092152711647,0.15171969093514148,0.4626771233563649
OP,2.1001319885253906,-0.02124707089696032,-0.06174011116891165,-0.19564413017044135
RNDR,7.930939197540283,0.20908981884156352,0.2998437939974512,0.3571390211406118
PEPE,1.2000000424450263e-05,0.2777567360339279,0.4883859127978405,0.6900017668875633
SHIB,2.099999983329326e-05,0.17875243387747108,0.3036181876415325,0.2583136768251255
SOL,145.41221618652344,0.16874350452843778,0.26233733490936073,0.43505035663238
STX,1.9412399530410767,0.20315525161246195,0.28262322467694867,0.28678455977375483
TON,7.910915851593018,0.05450911700441541,0.21106026124147848,0.44406568284940207
TRON,0.11524699628353119,0.051361606093453194,0.08069196951162083,0.13435782071117486
TURBO,0.004604999907314777,0.3030465183556408,0.6072566242302795,0.9295988127767065
UNI,11.513895988464355,-0.18730591950817954,0.3733658520637264,0.2247395469298188
WIF,2.4168689250946045,0.1309130947282071,0.15958264359494345,0.1592232682477912
XLM,0.09823700040578842,0.08870495825811187,0.2773919387756949,0.22208877238831137
XMR,177.46144104003906,-0.1526240277329497,-0.08680549025337025,-0.10678489861171137
XRP,0.49069100618362427,0.0427697869167174,0.18880444574607425,0.1652556683910691
