Close,30day,60day,90day,Mean
0.004605,0.3030465183556408,0.6072566242302795,0.9295988127767064,0.6133006517875422
11.541079,0.2641253925000739,0.5039778730406033,0.7365305526465156,0.5015446060623976
1.2e-05,0.2777567360339279,0.4883859127978405,0.6900017668875633,0.48538147190644393
2.4e-05,0.2571298458308624,0.4031751503902971,0.5103390073953777,0.3902146678721791
0.000202,0.2509899466906722,0.3509377847226091,0.4523915867690173,0.35143977272743293
1.738359,0.249810510689157,0.3443909046792961,0.3388680822937238,0.3110231658873923
145.412216,0.1687435045284377,0.2623373349093607,0.43505035663238,0.2887103986900595
7.930939,0.2090898188415635,0.2998437939974512,0.3571390211406118,0.28869087799320886
1.94124,0.2031552516124619,0.2826232246769486,0.2867845597737548,0.2575210120210551
2.1e-05,0.178752433877471,0.3036181876415325,0.2583136768251255,0.24689476611470965
7.874294,0.1983765873084788,0.2466086377154275,0.2723687019506919,0.23911797565819937
7.910916,0.0545091170044154,0.2110602612414784,0.444065682849402,0.23654502036509858
0.099984,0.2214650441888239,0.3067718345382744,0.173209210908827,0.23381536321197513
14.85882,0.0663260707796828,0.3044943508641802,0.2914311638322751,0.22075052849204602
0.098237,0.0887049582581118,0.2773919387756949,0.2220887723883113,0.19606188980737269
0.413695,-0.0386051241964827,0.2235826858040719,0.345507605061303,0.17682838888963073
29.987537,0.0416061930483069,0.1667795304337613,0.316091176786627,0.1748256334228984
5.600974,-0.1033209215271164,0.1517196909351414,0.4626771233563649,0.1703586309214633
2.416869,0.1309130947282071,0.1595826435949434,0.1592232682477912,0.14990633552364724
0.104117,-0.1474401350040067,0.2906951171992515,0.2950506860453872,0.146101889413544
11.513896,-0.1873059195081795,0.3733658520637264,0.2247395469298188,0.13693315982845522
0.490691,0.0427697869167174,0.1888044457460742,0.1652556683910691,0.13227663368462023
0.115247,0.0513616060934531,0.0806919695116208,0.1343578207111748,0.0888037987720829
0.153208,0.0087491945229485,0.0908242414023818,0.1323132856173206,0.0772955738475503
7.142674,-0.1721868418341006,-0.0478690526466102,0.3959673073198255,0.05863713761303823
3565.549561,-0.0653150309521803,0.0184429261967513,0.0116626736991853,-0.011736477018747901
0.136566,-0.1358986389426603,0.040113901743723,0.0067618947065619,-0.029674280830791797
79.196426,-0.0465451054191696,-0.0563403745972371,-0.0836785696591748,-0.06218801655852716
66191.0,-0.0944135949274478,-0.0484422509566968,-0.0542847480060587,-0.06571353129673443
0.617112,-0.0800830382350883,0.0099323520530025,-0.1352759912790372,-0.06847555915370766
2.100132,-0.0212470708969603,-0.0617401111689116,-0.1956441301704413,-0.09287710407877107
177.461441,-0.1526240277329497,-0.0868054902533702,-0.1067848986117113,-0.11540480553267707
607.802917,-0.1760486730843286,-0.1162660981319757,-0.1282896212767391,-0.14020146416434778
0.027023,-0.1616976321019672,-0.3060963915358935,-0.4320382596094462,-0.29994409441576897
