ADA,0.449975,-0.10901631551481594,-0.11092059991991376,0.3509869614670582
ATOM,8.324,-0.33991694590791044,-0.3714581211536879,-0.1364866156068958
AVAX,35.76,-0.18209253217532206,-0.11091103505461575,0.08171603105696135
BNB,601.3,-0.23364934433493878,-0.1940545909823247,-0.15012398429900753
BONK,3.3e-05,0.0869994207211342,0.214013556994614,0.32649958564761183
BTC,67706.94,-0.11245843916078024,-0.06653480305698356,-0.05114734665447629
DOGE,0.1602,-0.22746720928706532,-0.2069470666925296,-0.08220738687268558
ETH,3813.2,-0.14210837945909027,-0.07466875734312517,-0.04156040932743599
PEPE,1.5e-05,0.10018396725609113,0.2973887016051089,0.48986599086615756
SHIB,2.5e-05,-0.02223985209917234,0.000567920808088429,0.016601454860916798
SOL,166.03,0.08268635494333143,0.16519430794776246,0.2856162325196754
TRX,0.112478,0.047611408863998284,0.06586311567622971,0.11520707579434442
TURBO,0.006987,-0.2950330177445859,-0.14810273834767862,0.023692560414227293
WIF,3.2756,-0.027545615271177937,-0.0076651111216093915,-0.01798769009140455
XRP,0.518313,-0.05592213086084252,0.0515641197675909,0.10890353755840398
AVAX,35.76,-0.17952337240991734,-0.1170416183280335,0.08325682919150101
ATOM,8.324,-0.3518366466437097,-0.36297298593404537,-0.13420249332193623
TRX,0.112478,0.043930728174957245,0.07002628019560464,0.12055080109355898
