ADA,0.44410601258277893,-0.06972654749894203,0.020578390389013768,0.34457091835816933
AVAX,32.96836853027344,-0.05930862913660284,0.007531791407891841,0.19228847372996105
BNB,673.3153076171875,-0.2513030965357588,-0.20377757277532293,-0.19228832407880547
BONK,2.9000000722589903e-05,0.15405815905237152,0.2752459480589686,0.3909313194065902
BTC,69647.9921875,-0.132019061475405,-0.09163197481591545,-0.0905571890763025
CHZ,0.12978799641132355,-0.3469265093740316,-0.08981150863404963,0.062159245742003044
CRO,0.11009100079536438,0.13606231992677364,0.2441752602851759,0.1589227711776786
DOGE,0.14677399396896362,-0.1817773121064299,-0.06852267427081327,-0.05002590002028051
ETH,3705.90380859375,-0.10914130187120297,-0.03313199157265789,-0.02087302323256013
FLOKI,0.0002800000074785203,0.035348045028962716,0.1243937221295004,0.1910152186972458
FLR,0.027141999453306198,-0.11093432170003614,-0.21692198382492867,-0.31546171113275223
KAS,0.1688220053911209,-0.08273580311631967,-0.0005044384243597655,0.007939892966407625
LINK,16.357593536376953,-0.005252344644378515,0.1938339552978161,0.22443473674286385
LTC,80.51000213623047,-0.0685265580123442,-0.06813128680962222,-0.06632639278514574
MAGA,13.222346305847168,0.09744324524388293,0.2816422377857448,0.47230180634067387
MATIC,0.6550769805908203,-0.150238109939119,-0.0850555958512259,-0.16757464750209816
NEAR,6.591291904449463,-0.24273624723841403,-0.0638239552751696,0.1841887820963053
OP,2.2294929027557373,-0.04419983814493289,-0.041576400089553545,-0.1652176177303274
RNDR,9.20444107055664,0.12248220822652223,0.20277013842116598,0.26396717346669507
PEPE,1.2999999853491317e-05,0.22066135435242162,0.4388841134146193,0.6382121482702996
SHIB,2.300000051036477e-05,0.11153499733065053,0.19278841982749295,0.17543661086743478
SOL,162.08360290527344,0.10799760148915794,0.17758392609516638,0.3410625097286184
STX,2.259967088699341,0.10393882262806797,0.17612826473797938,0.201554228035971
TON,7.111292839050293,0.07549678044955632,0.2195980832253952,0.4789665860641281
TRON,0.11688199639320374,0.037201924082896465,0.06745891868105325,0.11541291039418078
TURBO,0.006577000021934509,-0.046265384343081695,0.18711492276496022,0.40455838043667613
UNI,9.81472110748291,-0.212652374708184,0.35581019066789565,0.24489437443523365
WIF,2.7730190753936768,0.07917867752853702,0.06331885020596428,0.07523724271386367
XLM,0.0998150035738945,-0.08158681270492107,0.20414118836213446,0.17458762018658525
XRP,0.49858298897743225,-0.010711438282478003,0.13993532217633042,0.13115295452452136
