ADA,0.467602,-0.06731184951092606,-0.1326780565938538,0.15855901560267527
BNB,574.63,-0.23536938970586996,-0.2330050576488365,-0.17087808717898112
BONK,2.5e-05,0.18149386918758137,0.3260584314576571,0.45977714920655055
BTC,66278.37,-0.12367141779006496,-0.09769384303301087,-0.05759850881131967
DOGE,0.149107,-0.203771791616557,-0.2624679383301467,-0.10558594082739448
ETH,3094.12,-0.06215974624513543,-0.04646690576363588,0.04236558062335405
PEPE,9e-06,0.26243929463649573,0.5021363439323125,0.7194801325601103
SHIB,2.4e-05,-0.12511283988732125,-0.07206393979333336,-0.003241921912691792
SOL,170.09,0.04323043091960965,0.11359727728902347,0.1722336472016306
XRP,0.509661,-0.0220277089873796,0.010205492914957537,0.13621511134200404
