Close,30day,60day,90day,Mean
1.3e-05,0.2206613543524216,0.4388841134146193,0.6382121482702996,0.43258587201244686
13.222346,0.0974432452438829,0.2816422377857448,0.4723018063406738,0.28379576312343385
2.9e-05,0.1540581590523715,0.2752459480589686,0.3909313194065902,0.2734118088393101
7.111293,0.0754967804495563,0.2195980832253952,0.4789665860641281,0.2580204832463599
162.083603,0.1079976014891579,0.1775839260951663,0.3410625097286184,0.20888134577098086
9.204441,0.1224822082265222,0.2027701384211659,0.263967173466695,0.19640650670479434
0.006577,-0.0462653843430816,0.1871149227649602,0.4045583804366761,0.18180263961951823
0.110091,0.1360623199267736,0.2441752602851759,0.1589227711776786,0.17972011712987604
2.259967,0.1039388226280679,0.1761282647379793,0.201554228035971,0.1605404384673394
2.3e-05,0.1115349973306505,0.1927884198274929,0.1754366108674347,0.15992000934185935
16.357594,-0.0052523446443785,0.1938339552978161,0.2244347367428638,0.13767211579876715
9.814721,-0.212652374708184,0.3558101906678956,0.2448943744352336,0.1293507301316484
0.00028,0.0353480450289627,0.1243937221295004,0.1910152186972458,0.1169189952852363
0.099815,-0.081586812704921,0.2041411883621344,0.1745876201865852,0.09904733194793286
0.444106,-0.069726547498942,0.0205783903890137,0.3445709183581693,0.09847425374941365
0.498583,-0.010711438282478,0.1399353221763304,0.1311529545245213,0.08679227947279122
0.116882,0.0372019240828964,0.0674589186810532,0.1154129103941807,0.07335791771937676
2.773019,0.079178677528537,0.0633188502059642,0.0752372427138636,0.07257825681612161
32.968369,-0.0593086291366028,0.0075317914078918,0.192288473729961,0.04683721200041666
0.168822,-0.0827358031163196,-0.0005044384243597,0.0079398929664076,-0.0251001161914239
6.591292,-0.242736247238414,-0.0638239552751696,0.1841887820963053,-0.04079047347242611
3705.903809,-0.1091413018712029,-0.0331319915726578,-0.0208730232325601,-0.05438210555880693
80.510002,-0.0685265580123442,-0.0681312868096222,-0.0663263927851457,-0.06766141253570403
2.229493,-0.0441998381449328,-0.0415764000895535,-0.1652176177303274,-0.0836646186549379
0.146774,-0.1817773121064299,-0.0685226742708132,-0.0500259000202805,-0.10010862879917454
69647.992188,-0.132019061475405,-0.0916319748159154,-0.0905571890763025,-0.10473607512254096
0.129788,-0.3469265093740316,-0.0898115086340496,0.062159245742003,-0.1248595907553594
0.655077,-0.150238109939119,-0.0850555958512259,-0.1675746475020981,-0.134289451097481
0.027142,-0.1109343217000361,-0.2169219838249286,-0.3154617111327522,-0.2144393388859056
673.315308,-0.2513030965357588,-0.2037775727753229,-0.1922883240788054,-0.2157896644632957
