Close,30day,60day,90day,Mean
1.5e-05,0.0742786148076024,0.2733006527422801,0.4571668194179048,0.2682486956559291
168.07,0.0737531981092987,0.1443920228264708,0.2474365194686845,0.15519391346815134
3.6e-05,0.023596265588123,0.1419962992352839,0.2519831101865906,0.13919189166999915
0.111948,0.0463576773411651,0.0640099305000305,0.1066896283327303,0.0723524120579753
0.450995,-0.0963406747366821,-0.1224050677950859,0.3548603782400836,0.0453715452361052
0.523248,-0.0609351907974953,0.0227920034493862,0.0921585198698196,0.018005110840570167
2.8e-05,-0.1079281176223703,-0.0707530059402081,-0.0329268382127763,-0.07053598725845157
67578.09,-0.1174453886701694,-0.07621636269059,-0.0521431545818897,-0.0819349686475497
3763.2,-0.1490051647412836,-0.0831116143761877,-0.0362026334032753,-0.0894398041735822
3.6727,-0.1059017736577848,-0.0964281395579899,-0.1194792582807023,-0.107269723832159
36.136925,-0.2524651036878241,-0.1979441860988878,0.022308794286326,-0.14270016516679532
0.163695,-0.2355834883216236,-0.2398254475377785,-0.096184797060262,-0.1905312443065547
594.97,-0.2379127828788132,-0.2028516148330105,-0.151521787920975,-0.19742872854426627
0.007217,-0.4389136788209344,-0.3124927544099234,-0.1998130435277108,-0.31707315891952287
8.6263,-0.3826612550688034,-0.4145002003939168,-0.1934413609772807,-0.3302009388133336
