Close,30day,60day,90day,Mean
7.659816,0.4808970033565274,0.718766866468801,0.9566257202254826,0.7187631966836037
1.1e-05,0.3182447079820136,0.5278351979711045,0.730142059898492,0.5254073219505367
0.006014,0.186863211559761,0.4763844464296118,0.7452399070898668,0.46949585502641317
0.000176,0.352639824512168,0.4459946635072658,0.5900258181723568,0.46288676873059686
2.1e-05,0.3160747770706347,0.4451084464652821,0.569245505308908,0.443476242948275
1.642927,0.3036581341472093,0.382338125039253,0.3841626591999953,0.35671963946215257
133.472961,0.2234090819259502,0.3264710138677902,0.4925741029198136,0.34748473290451803
0.079476,0.0141289669912436,0.5899243257831237,0.4118350135361999,0.3386294354368557
7.150035,0.1359482972109515,0.3263325168415829,0.5335160602395463,0.3319322914306936
1.562698,0.3006166497085512,0.3174924835691302,0.3776798016581022,0.3319296449785945
0.093913,0.258258626552319,0.3901051109861368,0.3456754776844735,0.3313464050743098
1.8e-05,0.2500098592162176,0.3871143081398926,0.342305441156348,0.3264765361708194
7.553332,0.2473891464078501,0.3320145862506627,0.3837439992594034,0.32104924397263873
10.015434,-0.0138971465957173,0.5288749055658917,0.4376008777941005,0.3175262122547583
27.544409,0.0902788954728208,0.289242930862311,0.4613427245049737,0.28028818361336855
0.384244,0.013455510896442,0.4299299488116588,0.3874474629483659,0.27694430755215554
14.259184,0.1154310007261856,0.3659793229416654,0.340298883187202,0.2739030689516843
5.159675,-0.0157533677318469,0.2396686602111326,0.5634709416675332,0.2624620780489396
0.093834,0.2810225696220791,0.312924131494201,0.157851886019255,0.2505995290451784
6.907999,0.2290703998195211,0.2425196234058875,0.2720201066239112,0.2478700432831066
0.488716,0.0908282687388191,0.2155793276201165,0.21648743216059,0.17429834283984189
6.836057,-0.1573164447759906,0.0278926959510703,0.5839428856828801,0.15150637895265326
1.952206,0.1874578724963438,0.1334444729187072,0.116319326952101,0.14574055745571735
0.146217,0.0620332762306932,0.1061646732697707,0.1749425361909808,0.11438016189714824
0.116707,0.05151115706747,0.0842754101004381,0.1329515678113551,0.08957937832642106
0.124419,-0.0684402717337759,0.1342943235241414,0.059697073102396,0.04185037496425383
3511.086914,-0.0347891082939945,0.0396975401583477,0.032376328705725,0.0124282535233594
0.573411,-0.0098272449083739,0.0885784772483819,-0.0846684802905896,-0.0019724159835272
74.708763,-0.0064304533695368,-1.2880230390144298e-05,-0.0620664149523378,-0.022836582850754916
64828.65625,-0.0698951925861692,-0.0290097199616021,-0.028612632663059,-0.0425058484036101
1.833786,0.0539920726120835,-0.0415360158514072,-0.1757579587967237,-0.05443396734534914
169.871674,-0.0994020725604416,-0.0299974811713692,-0.0686298481500045,-0.06600980062727177
587.107178,-0.13370331683085,-0.0717362709840426,-0.0891577249153332,-0.0981991042434086
0.024781,-0.1261639413993438,-0.2977279983185893,-0.4530889505371045,-0.2923269634183459
